time(0.001 ms),Torque Measuring system 1 (NÂ·m),Angle Measuring system 1 (°),Torque Motor (NÂ·m),Angle Motor (°),Speed (rpm),Step,Current (A),Temperature (°C)
124000,0.21,65,0.28,66,101,1,-0.052,39.0
124250,0.21,65,0.30,66,101,1,-0.058,39.0
124500,0.21,65,0.30,66,101,1,-0.063,39.0
124750,0.21,66,0.30,66,101,1,-0.070,39.0
125000,0.21,66,0.30,66,101,1,-0.077,39.0
125250,0.21,66,0.31,66,101,1,-0.080,39.0
125500,0.21,66,0.31,66,101,1,-0.079,39.0
125750,0.21,66,0.31,67,101,1,-0.081,39.0
126000,0.21,66,0.31,67,101,1,-0.094,39.0
126250,0.21,66,0.31,67,101,1,-0.107,39.0
126500,0.21,66,0.31,67,101,1,-0.111,39.0
126750,0.21,67,0.31,67,101,1,-0.112,39.0
127000,0.21,67,0.31,67,101,1,-0.113,39.0
127250,0.21,67,0.23,67,101,1,-0.118,39.0
127500,0.21,67,0.23,67,101,1,-0.119,39.0
127750,0.21,68,0.23,68,101,1,-0.127,39.0
128000,0.21,68,0.22,68,101,1,-0.131,39.0
128250,0.21,68,0.22,68,101,1,-0.126,39.0
128500,0.21,68,0.22,69,101,1,-0.122,39.0
128750,0.21,68,0.22,69,101,1,-0.118,39.0
129000,0.21,68,0.22,69,101,1,-0.113,39.0
129250,0.21,68,0.22,69,101,1,-0.113,39.0
129500,0.21,69,0.22,69,101,1,-0.118,39.0
129750,0.21,69,0.22,69,101,1,-0.116,39.0
130000,0.21,69,0.22,69,101,1,-0.107,39.0
130250,0.21,69,0.22,69,101,1,-0.097,39.0
130500,0.21,69,0.22,70,101,1,-0.088,39.0
130750,0.21,69,0.28,70,101,1,-0.077,39.0
131000,0.21,69,0.28,70,101,1,-0.079,39.0
131250,0.21,69,0.28,70,101,1,-0.081,39.0
131500,0.21,70,0.28,70,101,1,-0.072,39.0
131750,0.21,70,0.31,70,101,1,-0.068,39.0
132000,0.21,70,0.31,70,101,1,-0.068,39.0
132250,0.21,70,0.31,70,101,1,-0.064,39.0
132500,0.21,70,0.31,71,101,1,-0.068,39.0
132750,0.21,70,0.31,71,101,1,-0.075,39.0
133000,0.21,70,0.31,71,101,1,-0.078,39.0
133250,0.21,70,0.31,71,101,1,-0.083,39.0
133500,0.21,71,0.31,71,101,1,-0.096,39.0
133750,0.21,71,0.28,71,101,1,-0.098,39.0
134000,0.21,71,0.28,71,101,1,-0.101,39.0
134250,0.21,71,0.28,72,101,1,-0.114,39.0
134500,0.21,71,0.28,72,101,1,-0.137,39.0
134750,0.21,71,0.23,72,101,1,-0.147,39.0
135000,0.21,71,0.23,72,101,1,-0.145,39.0
135250,0.21,72,0.23,73,101,1,-0.143,39.0
135500,0.21,72,0.23,73,101,1,-0.145,39.0
135750,0.21,72,0.19,73,101,1,-0.143,39.0
136000,0.21,72,0.19,73,101,1,-0.140,39.0
136250,0.21,73,0.19,73,101,1,-0.136,39.0
136500,0.21,73,0.19,73,101,1,-0.130,39.0
136750,0.21,73,0.19,73,101,1,-0.121,39.0
137000,0.21,73,0.19,74,101,1,-0.111,39.0
137250,0.21,73,0.19,74,101,1,-0.095,39.0
137500,0.22,73,0.19,74,101,1,-0.084,39.0
137750,0.22,73,0.23,74,101,1,-0.085,39.0
138000,0.22,73,0.23,74,101,1,-0.079,39.0
138250,0.22,74,0.23,74,101,1,-0.063,39.0
138500,0.22,74,0.28,74,101,1,-0.063,39.0
138750,0.22,74,0.28,74,101,1,-0.059,39.0
139000,0.22,74,0.28,75,101,1,-0.055,39.0
139250,0.22,74,0.28,75,101,1,-0.065,39.0
139500,0.22,74,0.33,75,101,1,-0.074,39.0
139750,0.22,74,0.33,75,101,1,-0.076,39.0
140000,0.22,75,0.33,76,101,1,-0.081,39.0
140250,0.22,75,0.33,76,101,1,-0.087,39.0
140500,0.22,75,0.33,76,101,1,-0.084,39.0
140750,0.22,75,0.33,76,101,1,-0.091,39.0
141000,0.22,75,0.33,76,101,1,-0.104,39.0
141250,0.22,76,0.29,76,101,1,-0.116,39.0
141500,0.22,76,0.29,76,101,1,-0.119,39.0
141750,0.22,76,0.29,76,101,1,-0.125,39.0
142000,0.22,76,0.29,77,101,1,-0.127,39.0
142250,0.22,76,0.19,77,101,1,-0.132,39.0
142500,0.22,76,0.19,77,101,1,-0.132,39.0
142750,0.22,76,0.19,77,101,1,-0.135,39.0
143000,0.22,77,0.19,77,101,1,-0.138,39.0
143250,0.22,77,0.19,77,101,1,-0.127,39.0
143500,0.22,77,0.19,77,101,1,-0.120,39.0
143750,0.22,77,0.19,78,101,1,-0.112,39.0
144000,0.22,77,0.19,78,101,1,-0.103,39.0
144250,0.22,77,0.20,78,101,1,-0.105,39.0
144500,0.22,77,0.20,78,101,1,-0.107,39.0
144750,0.22,78,0.20,78,101,1,-0.097,39.7
145000,0.22,78,0.20,78,101,1,-0.085,39.7
145250,0.22,78,0.24,78,101,1,-0.082,39.7
145500,0.22,78,0.24,78,101,1,-0.073,39.7
145750,0.22,79,0.24,79,101,1,-0.070,39.7
146000,0.22,79,0.31,79,101,1,-0.075,39.7
146250,0.22,79,0.31,79,101,1,-0.077,39.7
146500,0.22,79,0.31,79,101,1,-0.073,39.7
146750,0.22,79,0.31,79,101,1,-0.074,39.7
147000,0.22,79,0.32,79,101,1,-0.076,39.7
147250,0.22,79,0.32,79,101,1,-0.073,39.7
147500,0.22,79,0.32,79,101,1,-0.081,39.7
147750,0.22,80,0.32,80,101,1,-0.085,39.7
148000,0.22,80,0.32,80,101,1,-0.083,39.7
148250,0.22,80,0.32,80,101,1,-0.093,39.7
148500,0.22,80,0.32,80,101,1,-0.100,39.7
148750,0.22,81,0.32,80,101,1,-0.098,39.7
149000,0.22,81,0.26,80,101,1,-0.104,39.7
149250,0.22,81,0.26,80,101,1,-0.122,39.7
149500,0.22,81,0.26,81,101,1,-0.141,39.7
149750,0.22,81,0.26,81,101,1,-0.146,39.7
150000,0.22,81,0.22,81,101,1,-0.144,39.7
150250,0.22,81,0.22,81,101,1,-0.142,39.7
150500,0.22,82,0.22,82,101,1,-0.145,39.7
150750,0.22,82,0.22,82,101,1,-0.148,39.7
151000,0.22,82,0.22,82,101,1,-0.147,39.7
151250,0.22,82,0.22,82,101,1,-0.138,39.7
151500,0.22,82,0.22,82,101,1,-0.131,39.7
151750,0.22,82,0.22,82,101,1,-0.122,39.7
152000,0.22,82,0.22,82,101,1,-0.117,39.7
152250,0.22,82,0.22,83,101,1,-0.101,39.7
152500,0.22,83,0.22,83,101,1,-0.090,39.7
152750,0.22,83,0.22,83,101,1,-0.090,39.7
153000,0.22,83,0.22,83,101,1,-0.076,39.7
153250,0.22,83,0.22,83,101,1,-0.063,39.7
153500,0.22,83,0.22,83,101,1,-0.060,39.7
153750,0.22,83,0.31,83,101,1,-0.056,39.7
154000,0.22,83,0.31,83,101,1,-0.055,39.7
154250,0.22,83,0.31,85,101,1,-0.065,39.7
154500,0.22,84,0.31,85,101,1,-0.068,39.7
154750,0.22,84,0.32,85,101,1,-0.068,39.7
155000,0.22,84,0.32,85,101,1,-0.077,39.7
155250,0.22,85,0.32,85,101,1,-0.081,39.7
155500,0.22,85,0.32,85,101,1,-0.083,39.7
155750,0.22,85,0.31,85,101,1,-0.090,39.7
156000,0.22,85,0.31,85,101,1,-0.106,39.7
156250,0.22,85,0.31,86,101,1,-0.116,39.7
156500,0.22,85,0.26,86,101,1,-0.120,39.7
156750,0.22,85,0.26,86,101,1,-0.121,39.7
157000,0.22,85,0.26,86,101,1,-0.127,39.7
157250,0.22,85,0.26,86,101,1,-0.129,39.7
157500,0.22,85,0.22,86,101,1,-0.137,39.7
157750,0.22,85,0.22,86,101,1,-0.143,39.7
158000,0.22,85,0.22,87,101,1,-0.135,39.7
158250,0.22,86,0.22,87,101,1,-0.130,39.7
158500,0.22,86,0.22,87,101,1,-0.125,39.7
158750,0.22,86,0.22,87,101,1,-0.117,39.7
159000,0.22,87,0.22,88,101,1,-0.106,39.7
159250,0.22,87,0.22,88,101,1,-0.104,39.7
159500,0.22,87,0.24,88,101,1,-0.105,39.7
159750,0.22,87,0.24,88,101,1,-0.095,39.7
160000,0.22,87,0.24,88,101,1,-0.084,39.7
160250,0.22,87,0.24,88,101,1,-0.081,39.7
160500,0.22,87,0.28,88,101,1,-0.071,39.7
160750,0.22,87,0.28,88,101,1,-0.074,39.7
161000,0.22,88,0.28,89,101,1,-0.085,39.7
161250,0.22,88,0.28,89,101,1,-0.084,39.7
161500,0.22,88,0.33,89,101,1,-0.077,39.7
161750,0.22,88,0.33,89,101,1,-0.078,39.7
162000,0.22,88,0.33,89,101,1,-0.080,39.7
162250,0.22,88,0.33,89,101,1,-0.081,39.7
162500,0.22,88,0.33,89,101,1,-0.091,39.7
162750,0.22,88,0.33,89,101,1,-0.088,39.7
163000,0.22,89,0.33,90,101,1,-0.089,39.7
163250,0.22,89,0.31,90,101,1,-0.100,39.7
163500,0.22,89,0.31,90,101,1,-0.105,39.7
163750,0.22,89,0.31,90,101,1,-0.099,39.7
164000,0.22,89,0.31,90,101,1,-0.104,39.7
164250,0.22,89,0.26,90,101,1,-0.127,39.7
164500,0.22,89,0.26,90,101,1,-0.147,39.7
164750,0.22,90,0.26,91,101,1,-0.142,39.7
165000,0.23,90,0.26,91,101,1,-0.142,39.7
165250,0.22,90,0.23,91,101,1,-0.144,39.7
165500,0.22,90,0.23,91,101,1,-0.147,39.7
165750,0.22,90,0.23,91,101,1,-0.143,39.7
166000,0.22,90,0.23,91,101,1,-0.138,39.7
166250,0.22,90,0.22,91,101,1,-0.129,39.7
166500,0.22,90,0.22,91,101,1,-0.122,39.7
166750,0.22,91,0.22,92,101,1,-0.118,39.7
167000,0.22,91,0.23,92,101,1,-0.105,39.7
167250,0.23,91,0.23,92,101,1,-0.094,39.7
167500,0.23,91,0.23,92,101,1,-0.087,39.7
167750,0.23,92,0.23,92,101,1,-0.085,39.7
168000,0.23,92,0.26,92,101,1,-0.073,39.7
168250,0.23,92,0.26,92,101,1,-0.063,39.7
168500,0.23,92,0.26,93,101,1,-0.058,39.7
168750,0.23,92,0.26,93,101,1,-0.057,39.7
169000,0.23,92,0.36,93,101,1,-0.061,39.7
169250,0.23,92,0.36,93,101,1,-0.069,39.7
169500,0.23,92,0.36,94,101,1,-0.075,39.7
169750,0.23,93,0.36,94,101,1,-0.075,39.7
170000,0.23,93,0.36,94,101,1,-0.085,39.7
170250,0.23,93,0.36,94,101,1,-0.087,39.7
170500,0.23,94,0.36,94,101,1,-0.090,39.7
170750,0.23,94,0.36,94,101,1,-0.105,39.7
171000,0.23,94,0.35,94,101,1,-0.118,39.7
171250,0.23,94,0.35,94,101,1,-0.123,39.7
171500,0.23,94,0.35,95,101,1,-0.122,39.7
171750,0.23,94,0.23,95,101,1,-0.123,39.7
172000,0.23,94,0.23,95,101,1,-0.127,39.7
172250,0.23,94,0.23,96,101,1,-0.133,39.7
172500,0.23,95,0.23,96,101,1,-0.137,39.7
172750,0.23,95,0.23,96,101,1,-0.138,39.7
173000,0.23,95,0.21,96,101,1,-0.135,39.7
173250,0.23,95,0.21,96,101,1,-0.128,39.7
173500,0.23,96,0.21,96,101,1,-0.119,39.7
173750,0.23,96,0.21,96,101,1,-0.109,39.7
174000,0.23,96,0.21,96,101,1,-0.107,39.7
174250,0.23,96,0.21,97,101,1,-0.109,39.7
174500,0.23,96,0.21,97,101,1,-0.106,39.7
174750,0.23,96,0.23,97,101,1,-0.097,39.7
175000,0.23,96,0.23,97,101,1,-0.091,39.7
175250,0.23,97,0.23,97,101,1,-0.080,39.7
175500,0.23,97,0.23,97,101,1,-0.074,39.7
175750,0.23,97,0.35,97,101,1,-0.078,39.7
176000,0.23,97,0.35,97,101,1,-0.086,39.7
176250,0.23,97,0.35,98,101,1,-0.082,39.7
176500,0.23,97,0.36,98,101,1,-0.077,39.7
176750,0.24,97,0.36,98,101,1,-0.077,39.7
177000,0.24,97,0.36,98,101,1,-0.078,39.7
177250,0.24,98,0.36,98,101,1,-0.084,39.7
177500,0.24,98,0.36,98,101,1,-0.093,39.7
177750,0.24,98,0.36,98,101,1,-0.091,39.7
178000,0.24,98,0.36,98,101,1,-0.093,39.7
178250,0.24,98,0.36,99,101,1,-0.104,39.7
178500,0.24,98,0.33,99,101,1,-0.107,39.7
178750,0.24,98,0.33,99,101,1,-0.107,39.7
179000,0.24,99,0.33,99,101,1,-0.115,39.7
179250,0.24,99,0.33,99,101,1,-0.144,39.7
179500,0.24,99,0.24,99,101,1,-0.154,39.7
179750,0.24,99,0.24,99,101,1,-0.152,39.7
180000,0.24,99,0.24,100,101,1,-0.148,39.7
180250,0.24,99,0.24,100,101,1,-0.150,39.7
180500,0.24,99,0.20,100,101,1,-0.152,39.7
180750,0.24,99,0.20,100,101,1,-0.152,39.7
181000,0.24,100,0.20,101,101,1,-0.147,39.7
181250,0.24,100,0.20,101,101,1,-0.139,39.7
181500,0.24,100,0.20,101,101,1,-0.132,39.7
181750,0.24,100,0.20,101,101,1,-0.126,39.7
182000,0.24,101,0.20,101,101,1,-0.111,39.7
182250,0.24,101,0.24,101,101,1,-0.101,39.7
182500,0.24,101,0.24,101,101,1,-0.099,39.7
182750,0.24,101,0.24,101,101,1,-0.089,39.7
183000,0.24,101,0.24,102,101,1,-0.075,39.7
183250,0.24,101,0.28,102,101,1,-0.070,39.7
183500,0.24,101,0.28,102,101,1,-0.061,39.7
183750,0.24,101,0.28,102,101,1,-0.053,39.7
184000,0.24,102,0.28,102,101,1,-0.057,39.7
184250,0.24,102,0.33,102,101,1,-0.068,39.7
184500,0.24,102,0.33,102,101,1,-0.071,39.7
184750,0.24,102,0.33,103,101,1,-0.073,39.7
185000,0.24,102,0.33,103,101,1,-0.078,39.7
185250,0.24,102,0.33,103,101,1,-0.085,39.7
185500,0.24,102,0.33,103,101,1,-0.092,39.7
185750,0.24,103,0.33,103,101,1,-0.104,39.7
186000,0.24,103,0.33,103,101,1,-0.116,39.7
186250,0.24,103,0.32,103,101,1,-0.123,39.7
186500,0.24,103,0.32,103,101,1,-0.132,39.7
186750,0.24,103,0.32,104,101,1,-0.135,39.7
187000,0.24,103,0.24,104,101,1,-0.133,39.7
187250,0.24,103,0.24,104,101,1,-0.137,39.7
187500,0.24,103,0.24,105,101,1,-0.145,39.7
187750,0.24,104,0.24,105,101,1,-0.148,39.7
188000,0.24,104,0.20,105,101,1,-0.137,39.7
188250,0.24,104,0.20,105,101,1,-0.133,39.7
188500,0.24,105,0.20,105,101,1,-0.126,39.7
188750,0.24,105,0.20,105,101,1,-0.120,39.7
189000,0.24,105,0.20,105,101,1,-0.116,39.7
189250,0.24,105,0.20,105,101,1,-0.119,39.7
189500,0.24,105,0.20,106,101,1,-0.112,39.7
189750,0.24,106,0.20,106,101,1,-0.099,39.7
190000,0.24,106,0.25,106,101,1,-0.093,39.7
190250,0.24,106,0.25,106,101,1,-0.082,39.7
190500,0.24,106,0.25,107,101,1,-0.078,39.7
190750,0.24,106,0.25,107,101,1,-0.085,39.7
191000,0.24,106,0.32,107,101,1,-0.088,39.7
191250,0.24,106,0.32,107,101,1,-0.082,39.7
191500,0.24,107,0.32,107,101,1,-0.083,39.7
191750,0.24,107,0.33,107,101,1,-0.083,39.7
192000,0.24,107,0.33,107,101,1,-0.085,39.7
192250,0.25,107,0.33,108,101,1,-0.093,39.7
192500,0.25,107,0.33,108,101,1,-0.100,39.7
192750,0.25,107,0.33,108,101,1,-0.100,39.7
193000,0.25,107,0.33,108,101,1,-0.099,39.7
193250,0.25,107,0.33,108,101,1,-0.107,39.7
193500,0.24,108,0.33,108,101,1,-0.108,39.7
193750,0.25,108,0.31,108,101,1,-0.107,39.7
194000,0.25,108,0.31,108,101,1,-0.122,39.7
194250,0.25,109,0.31,109,101,1,-0.143,39.7
194500,0.25,109,0.31,109,101,1,-0.151,39.7
194750,0.24,109,0.24,109,101,1,-0.150,39.7
195000,0.24,109,0.24,109,101,1,-0.146,39.7
195250,0.24,109,0.24,109,101,1,-0.148,39.7
195500,0.24,109,0.24,109,101,1,-0.153,39.7
195750,0.24,109,0.22,109,101,1,-0.152,39.7
196000,0.24,109,0.22,109,101,1,-0.144,39.7
196250,0.24,110,0.22,110,101,1,-0.133,39.7
196500,0.24,110,0.22,110,101,1,-0.128,39.7
196750,0.24,110,0.22,110,101,1,-0.123,39.7
197000,0.25,110,0.22,110,101,1,-0.109,39.7
197250,0.25,110,0.22,110,101,1,-0.102,39.7
197500,0.25,110,0.27,110,101,1,-0.095,39.7
197750,0.25,110,0.27,110,101,1,-0.090,39.7
198000,0.25,110,0.27,110,101,1,-0.073,39.7
198250,0.25,110,0.27,111,101,1,-0.068,39.7
198500,0.25,110,0.31,111,101,1,-0.058,39.7
198750,0.25,110,0.31,111,101,1,-0.056,39.7
199000,0.25,111,0.31,112,101,1,-0.063,39.7
199250,0.25,111,0.31,112,101,1,-0.068,39.7
199500,0.25,111,0.33,112,101,1,-0.071,39.7
199750,0.25,111,0.33,112,101,1,-0.078,39.7
200000,0.25,111,0.33,112,101,1,-0.082,39.7
200250,0.25,111,0.33,112,101,1,-0.087,39.7
200500,0.25,111,0.33,112,101,1,-0.100,39.7
200750,0.25,111,0.33,112,101,1,-0.115,39.7
201000,0.24,112,0.33,113,101,1,-0.129,39.7
201250,0.24,112,0.33,113,101,1,-0.136,39.7
201500,0.24,112,0.28,113,101,1,-0.141,39.7
201750,0.24,112,0.28,114,101,1,-0.142,39.7
202000,0.24,113,0.28,114,101,1,-0.147,39.7
202250,0.24,113,0.24,114,101,1,-0.151,39.7
202500,0.24,113,0.24,114,101,1,-0.156,39.7
202750,0.24,113,0.24,114,101,1,-0.150,39.7
203000,0.24,113,0.24,114,101,1,-0.140,39.7
203250,0.24,113,0.24,114,101,1,-0.135,39.7
203500,0.24,113,0.24,114,101,1,-0.125,39.7
203750,0.24,114,0.24,115,101,1,-0.119,39.7
204000,0.24,114,0.24,115,101,1,-0.113,39.7
204250,0.24,114,0.27,115,101,1,-0.114,39.7
204500,0.24,114,0.27,115,101,1,-0.105,39.7
204750,0.24,114,0.27,116,101,1,-0.095,39.7
205000,0.24,114,0.27,116,101,1,-0.083,39.7
205250,0.25,114,0.30,116,101,1,-0.080,39.7
205500,0.25,114,0.30,116,101,1,-0.078,39.7
205750,0.25,116,0.30,116,101,1,-0.082,39.7
206000,0.25,116,0.30,116,101,1,-0.085,39.7
206250,0.25,116,0.35,116,101,1,-0.082,39.7
206500,0.25,116,0.35,116,101,1,-0.083,39.7
206750,0.25,116,0.35,117,101,1,-0.085,39.7
207000,0.25,116,0.35,117,101,1,-0.088,39.7
207250,0.25,116,0.35,117,101,1,-0.095,39.7
207500,0.25,116,0.35,117,101,1,-0.098,39.7
207750,0.25,117,0.35,117,101,1,-0.101,39.7
208000,0.25,117,0.32,117,101,1,-0.104,39.7
208250,0.25,117,0.32,117,101,1,-0.112,39.7
208500,0.25,117,0.32,118,101,1,-0.109,39.7
208750,0.25,117,0.32,118,101,1,-0.111,39.7
209000,0.25,117,0.28,118,101,1,-0.131,39.7
209250,0.25,117,0.28,118,101,1,-0.148,39.7
209500,0.25,118,0.28,118,101,1,-0.149,39.7
209750,0.25,118,0.28,118,101,1,-0.141,39.7
210000,0.25,118,0.27,118,101,1,-0.142,39.7
210250,0.25,118,0.27,118,101,1,-0.146,39.7
210500,0.25,119,0.27,119,101,1,-0.149,39.7
210750,0.25,119,0.27,119,101,1,-0.151,39.7
211000,0.25,119,0.27,119,101,1,-0.143,39.7
211250,0.25,119,0.27,119,101,1,-0.136,39.7
211500,0.25,119,0.27,120,101,1,-0.133,39.7
211750,0.25,119,0.27,120,101,1,-0.126,39.7
212000,0.25,119,0.27,120,101,1,-0.109,39.7
212250,0.25,119,0.27,120,101,1,-0.104,39.7
212500,0.25,120,0.27,120,101,1,-0.103,39.7
212750,0.25,120,0.30,120,101,1,-0.088,39.7
213000,0.25,120,0.30,120,101,1,-0.079,39.7
213250,0.25,120,0.30,121,101,1,-0.074,39.7
213500,0.25,120,0.30,121,101,1,-0.070,39.7
213750,0.25,120,0.34,121,101,1,-0.070,39.7
214000,0.25,120,0.34,121,101,1,-0.076,39.7
214250,0.25,121,0.34,121,101,1,-0.083,39.7
214500,0.25,121,0.34,121,101,1,-0.083,39.7
214750,0.25,121,0.35,121,101,1,-0.087,39.7
215000,0.25,121,0.35,121,101,1,-0.088,39.7
215250,0.25,121,0.35,122,101,1,-0.093,39.7
215500,0.25,121,0.35,122,101,1,-0.105,39.7
215750,0.25,121,0.34,122,101,1,-0.121,39.7
216000,0.25,121,0.34,122,101,1,-0.127,39.7
216250,0.25,122,0.34,122,101,1,-0.131,39.7
216500,0.25,122,0.34,122,101,1,-0.137,39.7
216750,0.25,122,0.27,122,101,1,-0.137,39.7
217000,0.25,122,0.27,123,101,1,-0.141,39.7
217250,0.25,122,0.27,123,101,1,-0.149,39.7
217500,0.25,122,0.26,123,101,1,-0.151,39.7
217750,0.25,122,0.26,123,101,1,-0.141,39.7
218000,0.25,122,0.26,123,101,1,-0.138,39.7
218250,0.25,123,0.26,123,101,1,-0.134,39.7
218500,0.25,123,0.26,123,101,1,-0.124,39.7
218750,0.25,123,0.26,123,101,1,-0.113,39.7
219000,0.25,123,0.26,124,101,1,-0.112,39.7
219250,0.25,123,0.26,124,101,1,-0.110,39.7
219500,0.25,123,0.29,124,101,1,-0.099,39.7
219750,0.25,123,0.29,124,101,1,-0.089,39.7
220000,0.25,124,0.29,125,101,1,-0.082,39.7
220250,0.25,124,0.29,125,101,1,-0.076,39.7
220500,0.25,124,0.32,125,101,1,-0.080,39.7
220750,0.25,124,0.32,125,101,1,-0.086,39.7
221000,0.25,125,0.32,125,101,1,-0.083,39.7
221250,0.25,125,0.32,125,101,1,-0.084,39.7
221500,0.25,125,0.35,125,101,1,-0.087,39.7
221750,0.25,125,0.35,126,101,1,-0.091,39.7
222000,0.25,125,0.35,126,101,1,-0.094,39.7
222250,0.25,125,0.35,126,101,1,-0.100,39.7
222500,0.25,125,0.35,126,101,1,-0.104,39.7
222750,0.25,125,0.35,126,101,1,-0.102,39.7
223000,0.25,126,0.35,126,101,1,-0.112,39.7
223250,0.25,126,0.32,126,101,1,-0.118,39.7
223500,0.25,126,0.32,126,101,1,-0.115,39.7
223750,0.25,126,0.32,127,101,1,-0.122,39.7
224000,0.25,126,0.32,127,101,1,-0.142,39.7
224250,0.25,126,0.28,127,101,1,-0.158,39.7
224500,0.25,126,0.28,127,101,1,-0.155,39.7
224750,0.25,127,0.28,128,101,1,-0.153,39.7
225000,0.25,127,0.28,128,101,1,-0.148,39.7
225250,0.25,127,0.21,128,101,1,-0.149,39.7
225500,0.25,127,0.21,128,101,1,-0.152,39.7
225750,0.25,128,0.21,128,101,1,-0.149,39.7
226000,0.25,128,0.21,128,101,1,-0.140,39.7
226250,0.25,128,0.21,128,101,1,-0.134,39.7
226500,0.25,128,0.21,128,101,1,-0.129,39.7
226750,0.25,128,0.21,129,101,1,-0.115,39.7
227000,0.25,128,0.22,129,101,1,-0.102,39.7
227250,0.25,128,0.22,129,101,1,-0.098,39.7
227500,0.25,128,0.22,129,101,1,-0.094,39.7
227750,0.25,129,0.22,129,101,1,-0.081,39.7
228000,0.25,129,0.32,129,101,1,-0.075,39.7
228250,0.25,129,0.32,129,101,1,-0.071,39.7
228500,0.25,129,0.32,130,101,1,-0.072,39.7
228750,0.25,129,0.32,130,101,1,-0.075,39.7
229000,0.25,129,0.37,130,101,1,-0.083,39.7
229250,0.25,129,0.37,130,101,1,-0.087,39.7
229500,0.26,130,0.37,130,101,1,-0.091,39.7
229750,0.26,130,0.37,130,101,1,-0.096,39.7
230000,0.26,130,0.37,130,101,1,-0.097,39.7
230250,0.26,130,0.37,130,101,1,-0.096,39.7
230500,0.26,131,0.37,131,101,1,-0.111,39.7
230750,0.26,131,0.28,131,101,1,-0.126,39.7
231000,0.26,131,0.28,131,101,1,-0.130,39.7
231250,0.26,131,0.28,131,101,1,-0.131,39.7
231500,0.26,131,0.28,131,101,1,-0.135,39.7
231750,0.26,131,0.22,131,101,1,-0.138,39.7
232000,0.26,131,0.22,131,101,1,-0.144,39.7
232250,0.25,131,0.22,131,101,1,-0.150,39.7
232500,0.25,132,0.22,132,101,1,-0.150,39.7
232750,0.25,132,0.21,132,101,1,-0.143,39.7
233000,0.25,132,0.21,132,101,1,-0.136,39.7
233250,0.25,132,0.21,132,101,1,-0.126,39.7
233500,0.26,133,0.21,133,101,1,-0.118,39.7
233750,0.26,133,0.21,133,101,1,-0.115,39.7
234000,0.26,133,0.21,133,101,1,-0.117,39.7
234250,0.26,133,0.21,133,101,1,-0.113,39.7
234500,0.26,133,0.21,133,101,1,-0.099,39.7
234750,0.26,133,0.30,133,101,1,-0.092,39.7
235000,0.26,133,0.30,133,101,1,-0.088,39.7
235250,0.26,134,0.30,134,101,1,-0.085,39.7
235500,0.26,134,0.35,134,101,1,-0.085,39.7
235750,0.26,134,0.35,134,101,1,-0.084,39.7
236000,0.26,134,0.35,134,101,1,-0.080,39.7
236250,0.26,134,0.35,134,101,1,-0.078,39.7
236500,0.26,134,0.37,134,101,1,-0.076,39.7
236750,0.26,134,0.37,134,101,1,-0.079,39.7
237000,0.26,134,0.37,135,101,1,-0.084,39.7
237250,0.26,135,0.37,135,101,1,-0.089,39.7
237500,0.26,135,0.37,135,101,1,-0.094,39.7
237750,0.26,135,0.37,135,101,1,-0.098,39.7
238000,0.26,135,0.37,135,101,1,-0.107,39.7
238250,0.26,135,0.37,135,101,1,-0.108,39.7
238500,0.25,135,0.33,135,101,1,-0.112,39.7
238750,0.25,135,0.33,135,101,1,-0.128,39.7
239000,0.25,135,0.33,136,101,1,-0.149,39.7
239250,0.25,135,0.33,136,101,1,-0.155,39.7
239500,0.25,135,0.28,136,101,1,-0.153,39.7
239750,0.25,135,0.28,136,101,1,-0.155,39.7
240000,0.25,136,0.28,137,101,1,-0.154,39.7
240250,0.25,136,0.28,137,101,1,-0.158,39.7
240500,0.25,136,0.24,137,101,1,-0.157,39.7
240750,0.25,136,0.24,137,101,1,-0.149,39.7
241000,0.25,137,0.24,137,101,1,-0.139,39.7
241250,0.25,137,0.24,137,101,1,-0.134,39.7
241500,0.25,137,0.24,137,101,1,-0.122,39.7
241750,0.25,137,0.24,137,101,1,-0.108,39.7
242000,0.25,137,0.24,138,101,1,-0.096,39.7
242250,0.25,137,0.30,138,101,1,-0.098,39.7
242500,0.26,137,0.30,138,101,1,-0.090,39.7
242750,0.26,137,0.30,138,101,1,-0.078,39.7
243000,0.26,138,0.30,138,101,1,-0.074,39.7
243250,0.26,138,0.37,138,101,1,-0.072,39.7
243500,0.26,138,0.37,138,101,1,-0.072,39.7
243750,0.26,139,0.37,139,101,1,-0.078,39.7
244000,0.26,139,0.37,139,101,1,-0.086,39.7
244250,0.26,139,0.38,139,101,1,-0.089,39.7
244500,0.26,139,0.38,139,101,1,-0.097,39.7
244750,0.26,139,0.38,140,101,1,-0.099,39.7
245000,0.26,139,0.38,140,101,1,-0.100,39.7
245250,0.26,139,0.38,140,101,1,-0.103,39.7
245500,0.26,139,0.38,140,101,1,-0.118,39.7
245750,0.26,140,0.38,140,101,1,-0.126,39.7
246000,0.26,140,0.27,140,101,1,-0.125,39.7
246250,0.26,140,0.27,140,101,1,-0.132,39.7
246500,0.26,140,0.27,140,101,1,-0.137,39.7
246750,0.26,140,0.27,141,101,1,-0.135,39.7
247000,0.26,140,0.24,141,101,1,-0.137,39.7
247250,0.26,140,0.24,141,101,1,-0.145,39.7
247500,0.26,140,0.24,142,101,1,-0.146,39.7
247750,0.26,141,0.24,142,101,1,-0.138,39.7
